"deviceId","ts","msgType","payload","qos","retain","topic"
"Harry","2025-11-07T05:38:40.922Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762493920000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""244""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:38:40""},""sendTime"":{""S"":""2025-11-07 13:38:40""},""timestamp"":{""N"":""1762493920000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:38:46.775Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762493926000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""241""},""EISS"":{""N"":""64.3""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""15.4""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.3""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""20""},""EIPSE"":{""N"":""15.7""},""EPLST"":{""N"":""8.43""},""EIVM"":{""N"":""29""},""CYCN"":{""N"":""147""}}},""time"":{""S"":""2025-11-07 13:38:46""},""sendTime"":{""S"":""2025-11-07 13:38:46""},""timestamp"":{""N"":""1762493926000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:39:00.491Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762493940000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""247""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:39:00""},""sendTime"":{""S"":""2025-11-07 13:39:00""},""timestamp"":{""N"":""1762493940000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:39:20.742Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762493960000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""244""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:39:20""},""sendTime"":{""S"":""2025-11-07 13:39:20""},""timestamp"":{""N"":""1762493960000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:39:25.590Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762493965000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""246""},""EISS"":{""N"":""64.4""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""13.1""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.2""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""17.8""},""EIPSE"":{""N"":""13.3""},""EPLST"":{""N"":""8.82""},""EIVM"":{""N"":""29""},""CYCN"":{""N"":""148""}}},""time"":{""S"":""2025-11-07 13:39:25""},""sendTime"":{""S"":""2025-11-07 13:39:25""},""timestamp"":{""N"":""1762493965000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:39:40.306Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762493980000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:39:40""},""sendTime"":{""S"":""2025-11-07 13:39:40""},""timestamp"":{""N"":""1762493980000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:40:00.562Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494000000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""242""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:40:00""},""sendTime"":{""S"":""2025-11-07 13:40:00""},""timestamp"":{""N"":""1762494000000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:40:05.342Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494005000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.86""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""242""},""EISS"":{""N"":""64.2""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""15""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.3""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.8""},""EIPSE"":{""N"":""15.2""},""EPLST"":{""N"":""8.57""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""149""}}},""time"":{""S"":""2025-11-07 13:40:04""},""sendTime"":{""S"":""2025-11-07 13:40:05""},""timestamp"":{""N"":""1762494004000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:40:21.220Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494021000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""244""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:40:20""},""sendTime"":{""S"":""2025-11-07 13:40:21""},""timestamp"":{""N"":""1762494020000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:40:40.418Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494040000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:40:40""},""sendTime"":{""S"":""2025-11-07 13:40:40""},""timestamp"":{""N"":""1762494040000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:40:44.162Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494044000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""243""},""EISS"":{""N"":""64.2""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""13.4""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.2""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""18.5""},""EIPSE"":{""N"":""13.7""},""EPLST"":{""N"":""8.7""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""150""}}},""time"":{""S"":""2025-11-07 13:40:43""},""sendTime"":{""S"":""2025-11-07 13:40:44""},""timestamp"":{""N"":""1762494043000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:41:01.205Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494061000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:41:00""},""sendTime"":{""S"":""2025-11-07 13:41:01""},""timestamp"":{""N"":""1762494060000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:41:20.450Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494080000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""243""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:41:20""},""sendTime"":{""S"":""2025-11-07 13:41:20""},""timestamp"":{""N"":""1762494080000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:41:21.870Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494081000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.85""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""243""},""EISS"":{""N"":""64.3""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""14.3""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.2""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.4""},""EIPSE"":{""N"":""14.5""},""EPLST"":{""N"":""8.59""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""151""}}},""time"":{""S"":""2025-11-07 13:41:21""},""sendTime"":{""S"":""2025-11-07 13:41:21""},""timestamp"":{""N"":""1762494081000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:41:41.122Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494101000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:41:40""},""sendTime"":{""S"":""2025-11-07 13:41:41""},""timestamp"":{""N"":""1762494100000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:42:01.378Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494121000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""245""},""EISS"":{""N"":""64.2""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""12.1""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.2""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""18""},""EIPSE"":{""N"":""12.3""},""EPLST"":{""N"":""8.96""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""152""}}},""time"":{""S"":""2025-11-07 13:42:00""},""sendTime"":{""S"":""2025-11-07 13:42:01""},""timestamp"":{""N"":""1762494120000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:42:02.902Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494122000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:42:00""},""sendTime"":{""S"":""2025-11-07 13:42:02""},""timestamp"":{""N"":""1762494120000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:42:21.149Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494141000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:42:20""},""sendTime"":{""S"":""2025-11-07 13:42:21""},""timestamp"":{""N"":""1762494140000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:42:40.402Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494160000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.84""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""245""},""EISS"":{""N"":""64.2""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""13""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.2""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19""},""EIPSE"":{""N"":""13.2""},""EPLST"":{""N"":""8.83""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""153""}}},""time"":{""S"":""2025-11-07 13:42:39""},""sendTime"":{""S"":""2025-11-07 13:42:40""},""timestamp"":{""N"":""1762494159000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:42:41.928Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494161000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:42:40""},""sendTime"":{""S"":""2025-11-07 13:42:41""},""timestamp"":{""N"":""1762494160000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:43:01.074Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494180000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""245""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:43:00""},""sendTime"":{""S"":""2025-11-07 13:43:00""},""timestamp"":{""N"":""1762494180000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:43:19.113Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494199000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.85""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""242""},""EISS"":{""N"":""64.3""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""14.2""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.3""},""EIPSE"":{""N"":""14.4""},""EPLST"":{""N"":""8.71""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""154""}}},""time"":{""S"":""2025-11-07 13:43:18""},""sendTime"":{""S"":""2025-11-07 13:43:19""},""timestamp"":{""N"":""1762494198000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:43:20.637Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494200000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""242""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:43:20""},""sendTime"":{""S"":""2025-11-07 13:43:20""},""timestamp"":{""N"":""1762494200000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:43:41.000Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494220000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""244""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:43:40""},""sendTime"":{""S"":""2025-11-07 13:43:40""},""timestamp"":{""N"":""1762494220000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:43:57.930Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494237000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.85""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""246""},""EISS"":{""N"":""64.3""},""ET4"":{""N"":""228""},""ET3"":{""N"":""234""},""EIPSMIN"":{""N"":""12""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.3""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""18""},""EIPSE"":{""N"":""12.3""},""EPLST"":{""N"":""8.99""},""EIVM"":{""N"":""29""},""CYCN"":{""N"":""155""}}},""time"":{""S"":""2025-11-07 13:43:57""},""sendTime"":{""S"":""2025-11-07 13:43:57""},""timestamp"":{""N"":""1762494237000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:44:00.462Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494240000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""234""}}},""time"":{""S"":""2025-11-07 13:44:00""},""sendTime"":{""S"":""2025-11-07 13:44:00""},""timestamp"":{""N"":""1762494240000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:44:20.713Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494260000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""246""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:44:20""},""sendTime"":{""S"":""2025-11-07 13:44:20""},""timestamp"":{""N"":""1762494260000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:44:37.646Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494277000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.85""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""242""},""EISS"":{""N"":""64.3""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""12.9""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.3""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""18.8""},""EIPSE"":{""N"":""13.2""},""EPLST"":{""N"":""8.8""},""EIVM"":{""N"":""29""},""CYCN"":{""N"":""156""}}},""time"":{""S"":""2025-11-07 13:44:36""},""sendTime"":{""S"":""2025-11-07 13:44:37""},""timestamp"":{""N"":""1762494276000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:44:41.282Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494281000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""244""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:44:40""},""sendTime"":{""S"":""2025-11-07 13:44:41""},""timestamp"":{""N"":""1762494280000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:45:00.429Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494300000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""241""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:45:00""},""sendTime"":{""S"":""2025-11-07 13:45:00""},""timestamp"":{""N"":""1762494300000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:45:15.770Z","spc","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494315000""},""topic"":{""S"":""spc""},""Data"":{""M"":{""ECYCT"":{""N"":""38.85""},""EIPM"":{""N"":""0""},""ET2"":{""N"":""243""},""EFCHT"":{""N"":""5.65""},""ET1"":{""N"":""244""},""EISS"":{""N"":""64.2""},""ET4"":{""N"":""228""},""ET3"":{""N"":""233""},""EIPSMIN"":{""N"":""14.3""},""EPLSPM"":{""N"":""0""},""ET6"":{""N"":""0""},""ET5"":{""N"":""200""},""EIPT"":{""N"":""10.1""},""ESIPP"":{""N"":""0""},""ET7"":{""N"":""0""},""EOT"":{""N"":""31""},""EMOS"":{""N"":""328.1""},""ESIPT"":{""N"":""4""},""ESIPS"":{""N"":""19.6""},""EIPSE"":{""N"":""14.5""},""EPLST"":{""N"":""8.58""},""EIVM"":{""N"":""28""},""CYCN"":{""N"":""157""}}},""time"":{""S"":""2025-11-07 13:45:15""},""sendTime"":{""S"":""2025-11-07 13:45:15""},""timestamp"":{""N"":""1762494315000""}}","1","false","/YLCY/IMM/Harry/spc"
"Harry","2025-11-07T05:45:20.825Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494320000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""244""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:45:20""},""sendTime"":{""S"":""2025-11-07 13:45:20""},""timestamp"":{""N"":""1762494320000""}}","1","false","/YLCY/IMM/Harry/realtime"
"Harry","2025-11-07T05:45:41.217Z","realtime","{""devId"":{""S"":""Harry""},""sendStamp"":{""N"":""1762494341000""},""topic"":{""S"":""realtime""},""Data"":{""M"":{""T4"":{""N"":""228""},""T5"":{""N"":""200""},""T6"":{""N"":""0""},""STS"":{""N"":""2""},""T7"":{""N"":""0""},""OT"":{""N"":""31""},""OPM"":{""N"":""3""},""T1"":{""N"":""243""},""T2"":{""N"":""243""},""ASTS"":{""N"":""0""},""T3"":{""N"":""233""}}},""time"":{""S"":""2025-11-07 13:45:40""},""sendTime"":{""S"":""2025-11-07 13:45:41""},""timestamp"":{""N"":""1762494340000""}}","1","false","/YLCY/IMM/Harry/realtime"
